# Simulation 3D | 2020-08-03 14:34:13.271519
x;y;z;Bx;By;Bz;Fx;Fy;Fz
[mm];[mm];[mm];[mT];[mT];[mT];[N];[N];[N]
-10.0;30.0;10.0;-0.24043522812992224;0.721305684389767;-0.13581589450833004;1.482e-07;-4.447e-07;-1.217e-07
-10.0;30.0;15.0;-0.21588534237105875;0.6476560271131765;0.027628486504874164;1.046e-07;-3.137e-07;-1.32e-07
-10.0;30.0;20.0;-0.18042918031414837;0.5412875409424452;0.12673536737269486;6.74e-08;-2.022e-07;-1.154e-07
-10.0;30.0;25.0;-0.14446604983772135;0.43339814951316424;0.17474486527813204;4.1e-08;-1.231e-07;-8.88e-08
-10.0;30.0;30.0;-0.11301498715696873;0.3390449614709063;0.18927543084735354;2.42e-08;-7.28e-08;-6.33e-08
0.0;-30.0;0.0;4.540803611340422e-17;-0.7415695063265435;-0.6684630162350084;0.0;9.074e-07;-3.08e-08
0.0;-30.0;5.0;5.413120110992677e-17;-0.8840296018021688;-0.3771525424348835;0.0;8.118e-07;-1.163e-07
0.0;-30.0;10.0;5.336057266381995e-17;-0.8714442841964174;-0.11719103428457794;0.0;6.281e-07;-1.765e-07
0.0;-30.0;15.0;4.68257058200053e-17;-0.76472180962882;0.06537560508794323;0.0;4.271e-07;-1.833e-07
0.0;-30.0;20.0;3.826136645699266e-17;-0.6248555335894679;0.16855774034350843;0.0;2.648e-07;-1.535e-07
0.0;-30.0;25.0;3.001051054896026e-17;-0.49010883088666457;0.21257604116410697;0.0;1.554e-07;-1.134e-07
0.0;-30.0;30.0;2.3060259307012853e-17;-0.3766026142895781;0.22032069542030333;0.0;8.88e-08;-7.8e-08
0.0;-20.0;0.0;1.5641067303088092e-16;-2.554380138661696;-1.3830629289041283;0.0;1.06682e-05;-5.969e-07
0.0;-20.0;5.0;1.6121304909480854e-16;-2.6328088916257544;-0.2850514617654709;0.0;8.2438e-06;-2.1046e-06
0.0;-20.0;10.0;1.3050035116877786e-16;-2.13123247061336;0.41148171512034826;0.0;4.7159e-06;-2.2673e-06
0.0;-20.0;15.0;9.299863914436169e-17;-1.518783035388015;0.6728046571470748;0.0;2.2354e-06;-1.5875e-06
0.0;-20.0;20.0;6.287485089090571e-17;-1.0268242391958502;0.6851109160113924;0.0;9.817e-07;-9.204e-07
0.0;-20.0;25.0;4.206260827252091e-17;-0.6869345235182346;0.6020738797056336;0.0;4.283e-07;-4.976e-07
0.0;-20.0;30.0;2.8423122218723706e-17;-0.46418481211910223;0.499495095595814;0.0;1.922e-07;-2.657e-07
0.0;-10.0;0.0;8.957156700359597e-16;-14.628146999765022;-2.7819610789362237;0.0;0.0004927904;-2.81155e-05
0.0;-10.0;5.0;6.357062164491237e-16;-10.381870379144862;3.810977276056497;0.0;0.0002140561;-0.0001174044
0.0;-10.0;10.0;3.0225412525854993e-16;-4.936184465088073;4.077713669683553;0.0;4.54684e-05;-4.70023e-05
0.0;-10.0;15.0;1.4070648930997059e-16;-2.297911355468955;2.8559301953319576;0.0;9.54e-06;-1.4333e-05
0.0;-10.0;20.0;7.080114571491958e-17;-1.1562704571508144;1.8923784534755073;0.0;2.3678e-06;-4.6384e-06
0.0;-10.0;25.0;3.8763787996215927e-17;-0.6330607000027239;1.2761780315128362;0.0;7.003e-07;-1.6849e-06
0.0;-10.0;30.0;2.2816529577346298e-17;-0.37262220573690397;0.8887875065928886;0.0;2.403e-07;-6.837e-07
0.0;0.0;0.0;nan;nan;nan;nan;nan;nan
0.0;0.0;5.0;0.0;0.0;50.30499960503665;0.0;0.0;-0.008899714
0.0;0.0;10.0;0.0;0.0;13.201629049773919;0.0;0.0;-0.0003615689
0.0;0.0;15.0;0.0;0.0;5.532387999295596;0.0;0.0;-4.51614e-05
0.0;0.0;20.0;0.0;0.0;2.887350884610456;0.0;0.0;-9.6178e-06
0.0;0.0;25.0;0.0;0.0;1.711581497711631;0.0;0.0;-2.7882e-06
0.0;0.0;30.0;0.0;0.0;1.1032903164824426;0.0;0.0;-9.89e-07
0.0;10.0;0.0;8.957156700359597e-16;14.628146999765022;-2.7819610789362237;0.0;-0.0004927904;-2.81155e-05
0.0;10.0;5.0;6.357062164491237e-16;10.381870379144862;3.810977276056497;0.0;-0.0002140561;-0.0001174044
0.0;10.0;10.0;3.0225412525854993e-16;4.936184465088073;4.077713669683553;0.0;-4.54684e-05;-4.70023e-05
0.0;10.0;15.0;1.4070648930997059e-16;2.297911355468955;2.8559301953319576;0.0;-9.54e-06;-1.4333e-05
0.0;10.0;20.0;7.080114571491958e-17;1.1562704571508144;1.8923784534755073;0.0;-2.3678e-06;-4.6384e-06
0.0;10.0;25.0;3.8763787996215927e-17;0.6330607000027239;1.2761780315128362;0.0;-7.003e-07;-1.6849e-06
0.0;10.0;30.0;2.2816529577346298e-17;0.37262220573690397;0.8887875065928886;0.0;-2.403e-07;-6.837e-07
0.0;20.0;0.0;1.5641067303088092e-16;2.554380138661696;-1.3830629289041283;0.0;-1.06682e-05;-5.969e-07
0.0;20.0;5.0;1.6121304909480854e-16;2.6328088916257544;-0.2850514617654709;0.0;-8.2438e-06;-2.1046e-06
0.0;20.0;10.0;1.3050035116877786e-16;2.13123247061336;0.41148171512034826;0.0;-4.7159e-06;-2.2673e-06
0.0;20.0;15.0;9.299863914436169e-17;1.518783035388015;0.6728046571470748;0.0;-2.2354e-06;-1.5875e-06
0.0;20.0;20.0;6.287485089090571e-17;1.0268242391958502;0.6851109160113924;0.0;-9.817e-07;-9.204e-07
0.0;20.0;25.0;4.206260827252091e-17;0.6869345235182346;0.6020738797056336;0.0;-4.283e-07;-4.976e-07
0.0;20.0;30.0;2.8423122218723706e-17;0.46418481211910223;0.499495095595814;0.0;-1.922e-07;-2.657e-07
0.0;30.0;0.0;4.540803611340422e-17;0.7415695063265435;-0.6684630162350084;0.0;-9.074e-07;-3.08e-08
0.0;30.0;5.0;5.413120110992677e-17;0.8840296018021688;-0.3771525424348835;0.0;-8.118e-07;-1.163e-07
0.0;30.0;10.0;5.336057266381995e-17;0.8714442841964174;-0.11719103428457794;0.0;-6.281e-07;-1.765e-07
0.0;30.0;15.0;4.68257058200053e-17;0.76472180962882;0.06537560508794323;0.0;-4.271e-07;-1.833e-07
0.0;30.0;20.0;3.826136645699266e-17;0.6248555335894679;0.16855774034350843;0.0;-2.648e-07;-1.535e-07
0.0;30.0;25.0;3.001051054896026e-17;0.49010883088666457;0.21257604116410697;0.0;-1.554e-07;-1.134e-07
0.0;30.0;30.0;2.3060259307012853e-17;0.3766026142895781;0.22032069542030333;0.0;-8.88e-08;-7.8e-08
10.0;-30.0;0.0;0.19720165782173096;-0.5916049734651928;-0.5981347974727219;-2.056e-07;6.167e-07;-2.02e-08
10.0;-30.0;5.0;0.23888855843847015;-0.7166656753154104;-0.3575995309723369;-1.863e-07;5.59e-07;-7.73e-08
10.0;-30.0;10.0;0.24043522812992232;-0.7213056843897669;-0.13581589450833004;-1.482e-07;4.447e-07;-1.217e-07
10.0;-30.0;15.0;0.21588534237105883;-0.6476560271131765;0.027628486504874164;-1.046e-07;3.137e-07;-1.32e-07
10.0;-30.0;20.0;0.18042918031414842;-0.5412875409424452;0.12673536737269486;-6.74e-08;2.022e-07;-1.154e-07
10.0;-30.0;25.0;0.1444660498377214;-0.4333981495131642;0.17474486527813204;-4.1e-08;1.231e-07;-8.88e-08
10.0;-30.0;30.0;0.11301498715696877;-0.3390449614709063;0.18927543084735354;-2.42e-08;7.28e-08;-6.33e-08
10.0;-20.0;0.0;0.8272903435412375;-1.6545806870824746;-1.1597356280672897;-2.468e-06;4.9362e-06;-2.785e-07
10.0;-20.0;5.0;0.8907983600701936;-1.7815967201403868;-0.37813331772568654;-2.0028e-06;4.0058e-06;-9.905e-07
10.0;-20.0;10.0;0.7666403574763401;-1.53328071495268;0.17766899252012205;-1.2665e-06;2.5331e-06;-1.1871e-06
10.0;-20.0;15.0;0.5816292706718896;-1.163258541343779;0.44349015824229904;-6.721e-07;1.3443e-06;-9.363e-07
10.0;-20.0;20.0;0.4149985360035289;-0.8299970720070575;0.5108651853302209;-3.264e-07;6.528e-07;-6.03e-07
10.0;-20.0;25.0;0.28974745321633877;-0.5794949064326774;0.4820377218845737;-1.544e-07;3.088e-07;-3.545e-07
10.0;-20.0;30.0;0.20232202038446637;-0.4046440407689326;0.41950106215257266;-7.38e-08;1.476e-07;-2.021e-07
10.0;-10.0;0.0;4.536819422672896;-4.536819422672896;-2.1234589629779155;-5.36388e-05;5.36388e-05;-4.8849e-06
