# Simulation 2D plane x | 2020-08-03 14:34:00.338641
x;y;z;Bx;By;Bz;Fx;Fy;Fz
[mm];[mm];[mm];[mT];[mT];[mT];[N];[N];[N]
0.0;-28.235294117647058;3.5294117647058822;6.325529531374437e-17;-1.0330373681258167;-0.5002999107615175;0.0;1.2333e-06;-1.458e-07
0.0;-26.470588235294116;3.5294117647058822;7.65022954838471e-17;-1.2493772986155842;-0.5364466757477787;0.0;1.82e-06;-2.379e-07
0.0;-24.705882352941178;3.5294117647058822;9.323150960798741e-17;-1.5225860986677762;-0.5682100418961691;0.0;2.7411e-06;-3.971e-07
0.0;-22.941176470588236;3.5294117647058822;1.1456323694907043e-16;-1.870959643692105;-0.5903222498236028;0.0;4.2235e-06;-6.792e-07
0.0;-21.176470588235293;3.5294117647058822;1.420585881060229e-16;-2.319992804536453;-0.5940627944917517;0.0;6.6763e-06;-1.1937e-06
0.0;-19.411764705882355;3.5294117647058822;1.7793477470827068e-16;-2.9058953950176623;-0.5649329847371037;0.0;1.08662e-05;-2.1655e-06
0.0;-17.647058823529413;3.5294117647058822;2.254118660117214e-16;-3.6812551368878266;-0.478482925158126;0.0;1.82924e-05;-4.0762e-06
0.0;-15.882352941176471;3.5294117647058822;2.89288437262712e-16;-4.724438711049192;-0.29245968650229515;0.0;3.20361e-05;-8.0207e-06
0.0;-14.117647058823529;3.5294117647058822;3.7692352851241203e-16;-6.15562836198716;0.06882188922938708;0.0;5.88166e-05;-1.66711e-05
0.0;-12.352941176470587;3.5294117647058822;4.999368821408432e-16;-8.164588883732334;0.7476588618944111;0.0;0.0001143142;-3.71273e-05
0.0;-10.588235294117649;3.5294117647058822;6.770839369272963e-16;-11.057619836163513;2.0284965598797333;0.0;0.0002380615;-9.03582e-05
0.0;-8.823529411764707;3.5294117647058822;9.383611468671122e-16;-15.324600489225721;4.521835178780798;0.0;0.0005379569;-0.0002464916
0.0;-7.0588235294117645;3.5294117647058822;1.3256353784485435e-15;-21.64926866050689;9.62797000523277;0.0;0.0013244873;-0.0007734225
0.0;-5.294117647058826;3.5294117647058822;1.854633710398349e-15;-30.28846703702026;20.56952694392623;0.0;0.0034096232;-0.002784032
0.0;-3.529411764705884;3.5294117647058822;2.289314436231794e-15;-37.38734201282695;42.76590529428797;0.0;0.0074950345;-0.0100665587
0.0;-1.764705882352942;3.5294117647058822;1.7862361913853982e-15;-29.17145078285503;73.67152494408582;0.0;0.0083683545;-0.0253127236
0.0;0.0;3.5294117647058822;0.0;0.0;89.18916677353255;0.0;0.0;-0.0342376698
0.0;1.764705882352942;3.5294117647058822;1.7862361913853982e-15;29.17145078285503;73.67152494408582;0.0;-0.0083683545;-0.0253127236
0.0;3.529411764705884;3.5294117647058822;2.289314436231794e-15;37.38734201282695;42.76590529428797;0.0;-0.0074950345;-0.0100665587
0.0;5.294117647058826;3.5294117647058822;1.854633710398349e-15;30.28846703702026;20.56952694392623;0.0;-0.0034096232;-0.002784032
0.0;7.058823529411761;3.5294117647058822;1.3256353784485441e-15;21.649268660506902;9.627970005232777;0.0;-0.0013244873;-0.0007734225
0.0;8.823529411764703;3.5294117647058822;9.383611468671134e-16;15.324600489225743;4.521835178780805;0.0;-0.0005379569;-0.0002464916
0.0;10.588235294117645;3.5294117647058822;6.770839369272966e-16;11.057619836163518;2.028496559879738;0.0;-0.0002380615;-9.03582e-05
0.0;12.352941176470587;3.5294117647058822;4.999368821408432e-16;8.164588883732334;0.7476588618944111;0.0;-0.0001143142;-3.71273e-05
0.0;14.117647058823529;3.5294117647058822;3.7692352851241203e-16;6.15562836198716;0.06882188922938708;0.0;-5.88166e-05;-1.66711e-05
